client_id,segment,invoice_amount,invoice_date,home_sales,avg_price,overnight_rate,days_to_pay,payment_date,invoice_year,invoice_month
C009,B,25423.94,2022-01-12,14000,930000,2.45,34,2022-02-15,2022,1
C041,A,54670.89,2022-11-09,10500,890000,5.95,39,2022-12-18,2022,11
C066,B,95000.27,2022-01-13,14000,930000,2.45,44,2022-02-26,2022,1
C035,C,104790.07,2022-04-18,14500,955000,2.95,52,2022-06-09,2022,4
C006,A,28498.3,2021-12-20,13800,920000,2.45,32,2022-01-21,2021,12
C067,A,46240.9,2021-12-18,13800,920000,2.45,25,2022-01-12,2021,12
C079,B,41587.95,2022-10-19,10800,900000,5.45,44,2022-12-02,2022,10
C030,A,136430.18,2021-10-10,15500,910000,2.45,22,2021-11-01,2021,10
C054,C,32468.17,2021-12-10,13800,920000,2.45,54,2022-02-02,2021,12
C070,C,65748.98,2021-02-26,14500,835000,2.45,63,2021-04-30,2021,2
C024,B,53714.91,2022-09-07,11000,910000,5.2625,49,2022-10-26,2022,9
C061,B,74357.34,2020-07-28,14000,715000,2.45,40,2020-09-06,2020,7
C048,B,47604.6,2020-10-05,14800,730000,2.45,39,2020-11-13,2020,10
C030,A,57025.14,2022-01-25,14000,930000,2.45,33,2022-02-27,2022,1
C040,B,42166.26,2022-12-22,10000,880000,6.325,55,2023-02-15,2022,12
C079,B,38692.52,2021-09-22,15800,905000,2.45,54,2021-11-15,2021,9
C051,C,70409.5,2022-01-27,14000,930000,2.45,59,2022-03-27,2022,1
C027,A,26881.49,2020-08-08,14500,720000,2.45,27,2020-09-04,2020,8
C050,A,26028.97,2022-11-16,10500,890000,5.95,40,2022-12-26,2022,11
C028,B,27110.03,2021-09-09,15800,905000,2.45,39,2021-10-18,2021,9
C077,B,36644.96,2021-07-16,16500,895000,2.45,31,2021-08-16,2021,7
C045,A,33185.77,2022-08-01,11500,920000,4.7,37,2022-09-07,2022,8
C016,A,56893.62,2020-11-11,14200,735000,2.45,31,2020-12-12,2020,11
C066,B,117087.48,2020-03-11,12000,700000,3.325,58,2020-05-08,2020,3
C028,B,47427.51,2021-08-07,16000,900000,2.45,45,2021-09-21,2021,8
C038,A,37465.51,2022-04-01,14500,955000,2.95,18,2022-04-19,2022,4
C046,B,37670.86,2021-04-25,17500,865000,2.45,28,2021-05-23,2021,4
C032,A,26777.8,2022-08-05,11500,920000,4.7,28,2022-09-02,2022,8
C012,C,36100.11,2021-01-02,13000,820000,2.45,76,2021-03-19,2021,1
C043,A,68909.45,2021-02-28,14500,835000,2.45,28,2021-03-28,2021,2
C015,A,27453.98,2022-04-20,14500,955000,2.95,25,2022-05-15,2022,4
C045,A,85132.88,2021-05-25,18000,880000,2.45,16,2021-06-10,2021,5
C003,B,20720.22,2022-03-09,15500,960000,2.65,40,2022-04-18,2022,3
C078,A,58416.31,2021-02-15,14500,835000,2.45,17,2021-03-04,2021,2
C069,A,38278.14,2021-02-17,14500,835000,2.45,32,2021-03-21,2021,2
C072,A,70136.73,2021-08-21,16000,900000,2.45,8,2021-08-29,2021,8
C044,C,91383.8,2020-12-18,13500,740000,2.45,85,2021-03-13,2020,12
C033,A,64412.93,2021-09-26,15800,905000,2.45,22,2021-10-18,2021,9
C043,A,157346.07,2021-11-10,14500,915000,2.45,22,2021-12-02,2021,11
C053,C,50858.5,2022-03-08,15500,960000,2.65,41,2022-04-18,2022,3
C058,A,67015.11,2020-05-08,9000,705000,2.45,21,2020-05-29,2020,5
C006,A,133019.44,2020-02-24,11500,690000,3.95,25,2020-03-20,2020,2
C037,B,52897.22,2021-09-08,15800,905000,2.45,29,2021-10-07,2021,9
C072,A,75840.26,2022-07-07,12000,930000,4.2,30,2022-08-06,2022,7
C027,A,31043.37,2022-10-10,10800,900000,5.45,45,2022-11-24,2022,10
C035,C,80250.84,2021-08-17,16000,900000,2.45,39,2021-09-25,2021,8
C005,A,43933.53,2021-08-13,16000,900000,2.45,20,2021-09-02,2021,8
C043,A,31839.18,2020-03-01,12000,700000,3.325,20,2020-03-21,2020,3
C055,B,41747.37,2022-12-21,10000,880000,6.325,61,2023-02-20,2022,12
C062,A,22649.21,2022-03-17,15500,960000,2.65,20,2022-04-06,2022,3
C051,C,58671.05,2022-05-19,13500,950000,3.2,66,2022-07-24,2022,5
C049,B,145935.86,2020-07-09,14000,715000,2.45,35,2020-08-13,2020,7
C037,B,116960.98,2020-11-17,14200,735000,2.45,37,2020-12-24,2020,11
C033,A,99842.91,2021-11-21,14500,915000,2.45,22,2021-12-13,2021,11
C005,A,87034.54,2020-11-07,14200,735000,2.45,23,2020-11-30,2020,11
C079,B,78705.17,2020-02-01,11500,690000,3.95,41,2020-03-13,2020,2
C004,B,120050.72,2022-04-22,14500,955000,2.95,46,2022-06-07,2022,4
C016,A,27201.86,2022-03-23,15500,960000,2.65,26,2022-04-18,2022,3
C049,B,96846.68,2022-12-02,10000,880000,6.325,66,2023-02-06,2022,12
C072,A,96205.47,2022-11-26,10500,890000,5.95,34,2022-12-30,2022,11
C012,C,138083.24,2022-05-15,13500,950000,3.2,42,2022-06-26,2022,5
C040,B,69922.63,2022-12-24,10000,880000,6.325,68,2023-03-02,2022,12
C037,B,75848.31,2020-02-05,11500,690000,3.95,46,2020-03-22,2020,2
C019,B,57284.56,2020-08-22,14500,720000,2.45,43,2020-10-04,2020,8
C075,B,29022.25,2020-06-11,13000,710000,2.45,27,2020-07-08,2020,6
C028,B,59789.35,2022-06-09,12500,945000,3.6,59,2022-08-07,2022,6
C048,B,36825.19,2022-06-20,12500,945000,3.6,39,2022-07-29,2022,6
C073,A,80323.02,2020-02-08,11500,690000,3.95,17,2020-02-25,2020,2
C042,B,55166.38,2020-08-19,14500,720000,2.45,31,2020-09-19,2020,8
C027,A,70682.99,2020-10-18,14800,730000,2.45,23,2020-11-10,2020,10
C012,C,59141.53,2022-05-04,13500,950000,3.2,46,2022-06-19,2022,5
C017,B,66989.08,2020-09-21,15000,725000,2.45,42,2020-11-02,2020,9
C071,B,62422.01,2021-11-03,14500,915000,2.45,32,2021-12-05,2021,11
C071,B,39741.38,2020-09-25,15000,725000,2.45,31,2020-10-26,2020,9
C001,B,31891.02,2021-06-12,17800,890000,2.45,45,2021-07-27,2021,6
C079,B,24989.44,2020-04-09,6500,695000,2.45,35,2020-05-14,2020,4
C043,A,38679.07,2022-12-23,10000,880000,6.325,54,2023-02-15,2022,12
C068,C,122079.63,2020-05-27,9000,705000,2.45,39,2020-07-05,2020,5
C039,B,80675.42,2022-05-06,13500,950000,3.2,39,2022-06-14,2022,5
C041,A,51194.55,2022-03-16,15500,960000,2.65,29,2022-04-14,2022,3
C043,A,138539.18,2022-10-01,10800,900000,5.45,34,2022-11-04,2022,10
C024,B,79192.87,2021-01-16,13000,820000,2.45,38,2021-02-23,2021,1
C051,C,63129.2,2020-07-24,14000,715000,2.45,75,2020-10-07,2020,7
C013,C,43925.75,2022-10-11,10800,900000,5.45,80,2022-12-30,2022,10
C073,A,197510.05,2022-04-05,14500,955000,2.95,23,2022-04-28,2022,4
C034,C,167076.83,2021-03-09,17000,850000,2.45,58,2021-05-06,2021,3
C036,C,74453.96,2021-09-01,15800,905000,2.45,43,2021-10-14,2021,9
C033,A,26625.92,2020-10-21,14800,730000,2.45,18,2020-11-08,2020,10
C039,B,89864.25,2022-05-12,13500,950000,3.2,34,2022-06-15,2022,5
C022,A,38147.18,2020-02-05,11500,690000,3.95,35,2020-03-11,2020,2
C069,A,117361.74,2020-04-22,6500,695000,2.45,29,2020-05-21,2020,4
C072,A,73432.31,2020-04-11,6500,695000,2.45,22,2020-05-03,2020,4
C049,B,65403.73,2020-11-13,14200,735000,2.45,44,2020-12-27,2020,11
C032,A,124375.46,2022-01-22,14000,930000,2.45,23,2022-02-14,2022,1
C053,C,55991.5,2022-02-23,15000,945000,2.45,60,2022-04-24,2022,2
C036,C,113673.01,2020-03-03,12000,700000,3.325,71,2020-05-13,2020,3
C059,A,53769.12,2021-03-06,17000,850000,2.45,15,2021-03-21,2021,3
C049,B,76596.82,2022-05-25,13500,950000,3.2,28,2022-06-22,2022,5
C021,B,73456.57,2020-07-05,14000,715000,2.45,23,2020-07-28,2020,7
C035,C,57747.54,2022-09-20,11000,910000,5.2625,66,2022-11-25,2022,9
C070,C,95020.88,2021-10-21,15500,910000,2.45,46,2021-12-06,2021,10
C064,B,230775.82,2021-11-27,14500,915000,2.45,40,2022-01-06,2021,11
C042,B,81101.83,2020-11-22,14200,735000,2.45,38,2020-12-30,2020,11
C077,B,78571.67,2022-03-05,15500,960000,2.65,11,2022-03-16,2022,3
C002,C,59900.63,2021-09-24,15800,905000,2.45,48,2021-11-11,2021,9
C002,C,141967.86,2021-05-02,18000,880000,2.45,47,2021-06-18,2021,5
C045,A,28428.77,2022-07-24,12000,930000,4.2,31,2022-08-24,2022,7
C030,A,49290.3,2020-10-16,14800,730000,2.45,20,2020-11-05,2020,10
C008,C,79367.58,2020-01-23,11000,680000,3.95,97,2020-04-29,2020,1
C028,B,102131.28,2020-08-02,14500,720000,2.45,20,2020-08-22,2020,8
C016,A,67494.24,2022-07-27,12000,930000,4.2,24,2022-08-20,2022,7
C006,A,124288.69,2022-01-21,14000,930000,2.45,32,2022-02-22,2022,1
C053,C,34897.76,2021-01-02,13000,820000,2.45,66,2021-03-09,2021,1
C041,A,28194.31,2022-08-08,11500,920000,4.7,32,2022-09-09,2022,8
C016,A,123851.84,2022-07-22,12000,930000,4.2,35,2022-08-26,2022,7
C043,A,55464.58,2020-12-04,13500,740000,2.45,24,2020-12-28,2020,12
C019,B,103272.95,2020-05-12,9000,705000,2.45,47,2020-06-28,2020,5
C071,B,51459.45,2020-05-04,9000,705000,2.45,48,2020-06-21,2020,5
C034,C,139272.51,2021-08-12,16000,900000,2.45,33,2021-09-14,2021,8
C044,C,76674.2,2021-10-04,15500,910000,2.45,47,2021-11-20,2021,10
C064,B,85687.3,2022-02-23,15000,945000,2.45,42,2022-04-06,2022,2
C077,B,130678.49,2021-02-04,14500,835000,2.45,37,2021-03-13,2021,2
C078,A,53461.56,2022-09-05,11000,910000,5.2625,38,2022-10-13,2022,9
C066,B,41210.2,2022-02-24,15000,945000,2.45,42,2022-04-07,2022,2
C015,A,67802.39,2022-04-09,14500,955000,2.95,27,2022-05-06,2022,4
C050,A,82617.66,2020-11-14,14200,735000,2.45,20,2020-12-04,2020,11
C043,A,53553.91,2021-04-28,17500,865000,2.45,21,2021-05-19,2021,4
C078,A,59299.27,2021-11-25,14500,915000,2.45,25,2021-12-20,2021,11
C030,A,82825.24,2020-07-27,14000,715000,2.45,24,2020-08-20,2020,7
C079,B,81401.0,2020-10-08,14800,730000,2.45,46,2020-11-23,2020,10
C075,B,29332.4,2022-04-09,14500,955000,2.95,42,2022-05-21,2022,4
C071,B,40186.4,2021-09-24,15800,905000,2.45,31,2021-10-25,2021,9
C037,B,96665.01,2022-04-25,14500,955000,2.95,48,2022-06-12,2022,4
C032,A,24596.61,2021-11-15,14500,915000,2.45,22,2021-12-07,2021,11
C053,C,51537.04,2021-05-27,18000,880000,2.45,41,2021-07-07,2021,5
C028,B,65659.39,2022-11-20,10500,890000,5.95,49,2023-01-08,2022,11
C002,C,47882.6,2022-12-14,10000,880000,6.325,78,2023-03-02,2022,12
C004,B,31788.4,2020-09-16,15000,725000,2.45,24,2020-10-10,2020,9
C078,A,43830.38,2022-12-24,10000,880000,6.325,43,2023-02-05,2022,12
C043,A,48695.49,2021-08-08,16000,900000,2.45,16,2021-08-24,2021,8
C011,A,65603.25,2020-10-21,14800,730000,2.45,13,2020-11-03,2020,10
C015,A,28957.28,2020-01-02,11000,680000,3.95,35,2020-02-06,2020,1
C019,B,16365.51,2020-11-28,14200,735000,2.45,43,2021-01-10,2020,11
C014,A,44734.93,2021-01-10,13000,820000,2.45,30,2021-02-09,2021,1
C011,A,45266.9,2020-02-03,11500,690000,3.95,34,2020-03-08,2020,2
C055,B,17098.98,2022-04-16,14500,955000,2.95,50,2022-06-05,2022,4
C058,A,34099.05,2021-07-15,16500,895000,2.45,22,2021-08-06,2021,7
C071,B,33047.42,2020-05-13,9000,705000,2.45,27,2020-06-09,2020,5
C029,B,108834.44,2020-06-04,13000,710000,2.45,47,2020-07-21,2020,6
C026,B,24571.36,2021-08-05,16000,900000,2.45,33,2021-09-07,2021,8
C047,B,93800.02,2020-02-19,11500,690000,3.95,45,2020-04-04,2020,2
C008,C,84412.07,2021-09-17,15800,905000,2.45,72,2021-11-28,2021,9
C020,A,37106.11,2020-12-14,13500,740000,2.45,19,2021-01-02,2020,12
C013,C,94198.75,2021-03-06,17000,850000,2.45,57,2021-05-02,2021,3
C020,A,59343.36,2021-04-17,17500,865000,2.45,22,2021-05-09,2021,4
C002,C,96691.63,2022-05-11,13500,950000,3.2,49,2022-06-29,2022,5
C032,A,31317.31,2022-06-10,12500,945000,3.6,23,2022-07-03,2022,6
C044,C,96910.85,2022-05-23,13500,950000,3.2,94,2022-08-25,2022,5
C002,C,102165.74,2022-03-16,15500,960000,2.65,67,2022-05-22,2022,3
C038,A,38301.26,2020-10-13,14800,730000,2.45,28,2020-11-10,2020,10
C003,B,230260.49,2020-02-11,11500,690000,3.95,50,2020-04-01,2020,2
C009,B,68833.81,2020-05-08,9000,705000,2.45,47,2020-06-24,2020,5
C030,A,51007.05,2022-04-02,14500,955000,2.95,35,2022-05-07,2022,4
C015,A,27054.02,2020-12-09,13500,740000,2.45,23,2021-01-01,2020,12
C046,B,40809.38,2022-07-13,12000,930000,4.2,38,2022-08-20,2022,7
C029,B,68151.53,2022-08-27,11500,920000,4.7,56,2022-10-22,2022,8
C033,A,32461.27,2021-07-13,16500,895000,2.45,19,2021-08-01,2021,7
C001,B,51826.77,2021-02-01,14500,835000,2.45,36,2021-03-09,2021,2
C026,B,107450.8,2020-08-16,14500,720000,2.45,32,2020-09-17,2020,8
C075,B,63019.54,2020-12-15,13500,740000,2.45,35,2021-01-19,2020,12
C059,A,54439.17,2020-12-21,13500,740000,2.45,29,2021-01-19,2020,12
C056,C,78125.68,2022-01-19,14000,930000,2.45,69,2022-03-29,2022,1
C001,B,102121.21,2022-09-22,11000,910000,5.2625,54,2022-11-15,2022,9
C080,A,42669.19,2022-10-22,10800,900000,5.45,34,2022-11-25,2022,10
C073,A,94817.05,2021-08-04,16000,900000,2.45,17,2021-08-21,2021,8
C026,B,55365.89,2022-02-18,15000,945000,2.45,37,2022-03-27,2022,2
C029,B,38535.74,2021-09-01,15800,905000,2.45,36,2021-10-07,2021,9
C038,A,42051.18,2021-02-09,14500,835000,2.45,20,2021-03-01,2021,2
C063,C,67608.94,2022-12-06,10000,880000,6.325,86,2023-03-02,2022,12
C059,A,40247.48,2021-06-09,17800,890000,2.45,22,2021-07-01,2021,6
C072,A,32485.15,2022-06-25,12500,945000,3.6,22,2022-07-17,2022,6
C041,A,50466.75,2021-05-28,18000,880000,2.45,17,2021-06-14,2021,5
C035,C,135833.96,2021-01-19,13000,820000,2.45,59,2021-03-19,2021,1
C021,B,185582.48,2020-02-04,11500,690000,3.95,52,2020-03-27,2020,2
C057,A,93959.31,2021-02-04,14500,835000,2.45,22,2021-02-26,2021,2
C060,B,65130.3,2022-05-19,13500,950000,3.2,45,2022-07-03,2022,5
C073,A,26522.05,2022-12-06,10000,880000,6.325,46,2023-01-21,2022,12
C055,B,241596.84,2022-01-03,14000,930000,2.45,59,2022-03-03,2022,1
C018,B,59735.85,2021-12-26,13800,920000,2.45,32,2022-01-27,2021,12
C047,B,27753.4,2022-10-06,10800,900000,5.45,56,2022-12-01,2022,10
C053,C,147368.13,2021-08-06,16000,900000,2.45,63,2021-10-08,2021,8
C073,A,47937.94,2022-03-13,15500,960000,2.65,20,2022-04-02,2022,3
C060,B,46685.06,2022-12-24,10000,880000,6.325,37,2023-01-30,2022,12
C020,A,54885.0,2020-04-13,6500,695000,2.45,31,2020-05-14,2020,4
C024,B,30951.16,2020-06-16,13000,710000,2.45,27,2020-07-13,2020,6
C007,A,59082.18,2021-02-25,14500,835000,2.45,27,2021-03-24,2021,2
C077,B,50461.37,2021-11-19,14500,915000,2.45,49,2022-01-07,2021,11
C007,A,42695.85,2020-09-14,15000,725000,2.45,28,2020-10-12,2020,9
C010,B,72556.47,2022-11-14,10500,890000,5.95,54,2023-01-07,2022,11
C040,B,29414.75,2020-01-28,11000,680000,3.95,75,2020-04-12,2020,1
C068,C,65362.37,2021-01-24,13000,820000,2.45,49,2021-03-14,2021,1
C048,B,33676.11,2021-09-21,15800,905000,2.45,36,2021-10-27,2021,9
C079,B,53903.59,2022-12-19,10000,880000,6.325,57,2023-02-14,2022,12
C040,B,55329.13,2022-12-02,10000,880000,6.325,72,2023-02-12,2022,12
C056,C,57414.72,2020-06-06,13000,710000,2.45,33,2020-07-09,2020,6
C051,C,57178.47,2020-11-26,14200,735000,2.45,85,2021-02-19,2020,11
C007,A,93289.24,2021-01-07,13000,820000,2.45,25,2021-02-01,2021,1
C022,A,41477.98,2021-05-26,18000,880000,2.45,16,2021-06-11,2021,5
C052,B,51237.17,2020-05-15,9000,705000,2.45,48,2020-07-02,2020,5
C034,C,82398.31,2021-06-10,17800,890000,2.45,38,2021-07-18,2021,6
C063,C,87149.52,2020-10-22,14800,730000,2.45,74,2021-01-04,2020,10
C018,B,48737.14,2022-06-16,12500,945000,3.6,53,2022-08-08,2022,6
C044,C,52533.84,2021-02-04,14500,835000,2.45,53,2021-03-29,2021,2
C023,A,77153.51,2021-05-20,18000,880000,2.45,23,2021-06-12,2021,5
C038,A,30879.64,2022-11-16,10500,890000,5.95,37,2022-12-23,2022,11
C053,C,279919.12,2022-10-05,10800,900000,5.45,81,2022-12-25,2022,10
C056,C,49123.05,2022-05-26,13500,950000,3.2,44,2022-07-09,2022,5
C060,B,45376.63,2022-03-21,15500,960000,2.65,18,2022-04-08,2022,3
C078,A,91682.8,2021-01-14,13000,820000,2.45,26,2021-02-09,2021,1
C004,B,38604.61,2021-09-19,15800,905000,2.45,31,2021-10-20,2021,9
C057,A,50310.75,2021-04-02,17500,865000,2.45,16,2021-04-18,2021,4
C023,A,68600.31,2021-06-25,17800,890000,2.45,14,2021-07-09,2021,6
C021,B,96188.28,2021-11-21,14500,915000,2.45,34,2021-12-25,2021,11
C071,B,74941.36,2021-05-16,18000,880000,2.45,48,2021-07-03,2021,5
C078,A,78343.04,2022-06-05,12500,945000,3.6,21,2022-06-26,2022,6
C074,C,72246.84,2022-10-07,10800,900000,5.45,65,2022-12-11,2022,10
C023,A,65051.72,2020-09-05,15000,725000,2.45,20,2020-09-25,2020,9
C038,A,28357.86,2020-07-12,14000,715000,2.45,18,2020-07-30,2020,7
C020,A,64172.24,2021-09-28,15800,905000,2.45,20,2021-10-18,2021,9
C014,A,242395.07,2021-04-09,17500,865000,2.45,25,2021-05-04,2021,4
C069,A,43065.81,2020-07-10,14000,715000,2.45,18,2020-07-28,2020,7
C036,C,118640.4,2020-11-19,14200,735000,2.45,45,2021-01-03,2020,11
C031,B,159951.24,2021-05-04,18000,880000,2.45,39,2021-06-12,2021,5
C002,C,102183.63,2021-09-12,15800,905000,2.45,55,2021-11-06,2021,9
C068,C,127777.54,2021-08-01,16000,900000,2.45,56,2021-09-26,2021,8
C028,B,55615.14,2020-05-19,9000,705000,2.45,34,2020-06-22,2020,5
C054,C,110827.66,2022-01-19,14000,930000,2.45,72,2022-04-01,2022,1
C067,A,43118.96,2021-03-28,17000,850000,2.45,24,2021-04-21,2021,3
C022,A,36489.65,2021-03-12,17000,850000,2.45,25,2021-04-06,2021,3
C002,C,105255.32,2021-07-20,16500,895000,2.45,52,2021-09-10,2021,7
C010,B,76924.03,2020-06-25,13000,710000,2.45,38,2020-08-02,2020,6
C009,B,91550.3,2022-09-03,11000,910000,5.2625,56,2022-10-29,2022,9
C004,B,86653.93,2022-06-12,12500,945000,3.6,51,2022-08-02,2022,6
C058,A,71211.34,2021-09-11,15800,905000,2.45,19,2021-09-30,2021,9
C074,C,100370.17,2021-12-12,13800,920000,2.45,70,2022-02-20,2021,12
C019,B,60512.55,2020-04-01,6500,695000,2.45,39,2020-05-10,2020,4
C030,A,19029.68,2022-12-22,10000,880000,6.325,52,2023-02-12,2022,12
C065,A,51618.62,2021-06-22,17800,890000,2.45,19,2021-07-11,2021,6
C033,A,20778.52,2020-04-01,6500,695000,2.45,21,2020-04-22,2020,4
C004,B,78176.85,2021-03-19,17000,850000,2.45,39,2021-04-27,2021,3
C019,B,51773.18,2022-08-11,11500,920000,4.7,51,2022-10-01,2022,8
C071,B,63588.67,2022-02-21,15000,945000,2.45,45,2022-04-07,2022,2
C009,B,51635.02,2022-10-05,10800,900000,5.45,51,2022-11-25,2022,10
C024,B,132444.72,2020-03-06,12000,700000,3.325,56,2020-05-01,2020,3
C027,A,58674.52,2022-06-10,12500,945000,3.6,24,2022-07-04,2022,6
C021,B,68476.1,2022-06-15,12500,945000,3.6,36,2022-07-21,2022,6
C030,A,67607.22,2021-12-01,13800,920000,2.45,36,2022-01-06,2021,12
C052,B,42964.15,2022-12-02,10000,880000,6.325,41,2023-01-12,2022,12
C019,B,71663.34,2022-06-07,12500,945000,3.6,54,2022-07-31,2022,6
C043,A,36165.6,2022-10-25,10800,900000,5.45,35,2022-11-29,2022,10
C045,A,61546.78,2022-04-27,14500,955000,2.95,27,2022-05-24,2022,4
C075,B,87299.43,2021-08-06,16000,900000,2.45,25,2021-08-31,2021,8
C062,A,31325.52,2022-08-23,11500,920000,4.7,33,2022-09-25,2022,8
C035,C,109984.33,2022-02-12,15000,945000,2.45,51,2022-04-04,2022,2
C046,B,46529.47,2021-05-20,18000,880000,2.45,5,2021-05-25,2021,5
C065,A,41206.17,2021-05-05,18000,880000,2.45,15,2021-05-20,2021,5
C006,A,41365.83,2020-01-03,11000,680000,3.95,30,2020-02-02,2020,1
C007,A,50380.14,2020-02-13,11500,690000,3.95,30,2020-03-14,2020,2
C010,B,23811.13,2021-05-02,18000,880000,2.45,36,2021-06-07,2021,5
C028,B,18975.41,2020-08-27,14500,720000,2.45,45,2020-10-11,2020,8
C043,A,41296.96,2020-12-19,13500,740000,2.45,24,2021-01-12,2020,12
C040,B,77340.52,2020-04-01,6500,695000,2.45,52,2020-05-23,2020,4
C003,B,82007.72,2022-11-15,10500,890000,5.95,42,2022-12-27,2022,11
C030,A,33709.53,2022-09-12,11000,910000,5.2625,38,2022-10-20,2022,9
C020,A,61748.81,2020-07-22,14000,715000,2.45,25,2020-08-16,2020,7
C080,A,24406.99,2021-02-21,14500,835000,2.45,27,2021-03-20,2021,2
C036,C,85386.1,2020-05-24,9000,705000,2.45,82,2020-08-14,2020,5
C031,B,53000.58,2022-12-23,10000,880000,6.325,62,2023-02-23,2022,12
C008,C,20501.9,2022-07-01,12000,930000,4.2,44,2022-08-14,2022,7
C017,B,29487.53,2022-06-13,12500,945000,3.6,40,2022-07-23,2022,6
C013,C,27887.94,2021-01-21,13000,820000,2.45,67,2021-03-29,2021,1
C031,B,39072.15,2021-12-25,13800,920000,2.45,75,2022-03-10,2021,12
C071,B,103404.74,2020-12-16,13500,740000,2.45,53,2021-02-07,2020,12
C057,A,32448.11,2020-03-12,12000,700000,3.325,34,2020-04-15,2020,3
C041,A,75745.9,2020-08-05,14500,720000,2.45,27,2020-09-01,2020,8
C052,B,13571.94,2022-08-28,11500,920000,4.7,53,2022-10-20,2022,8
C051,C,108801.6,2021-12-23,13800,920000,2.45,69,2022-03-02,2021,12
C056,C,64960.31,2020-08-10,14500,720000,2.45,81,2020-10-30,2020,8
C034,C,26491.17,2020-10-14,14800,730000,2.45,52,2020-12-05,2020,10
C059,A,53022.67,2021-07-27,16500,895000,2.45,23,2021-08-19,2021,7
C068,C,97925.62,2022-05-13,13500,950000,3.2,50,2022-07-02,2022,5
C054,C,70631.81,2022-11-01,10500,890000,5.95,65,2023-01-05,2022,11
C050,A,45411.37,2020-12-26,13500,740000,2.45,28,2021-01-23,2020,12
C018,B,64070.18,2022-04-01,14500,955000,2.95,38,2022-05-09,2022,4
C050,A,35967.54,2021-01-22,13000,820000,2.45,25,2021-02-16,2021,1
C059,A,61650.66,2022-01-14,14000,930000,2.45,27,2022-02-10,2022,1
C070,C,116299.18,2021-03-27,17000,850000,2.45,63,2021-05-29,2021,3
C051,C,98422.4,2022-12-10,10000,880000,6.325,95,2023-03-15,2022,12
C060,B,81930.18,2020-07-15,14000,715000,2.45,38,2020-08-22,2020,7
C071,B,64321.37,2020-02-12,11500,690000,3.95,40,2020-03-23,2020,2
C080,A,36655.48,2021-05-16,18000,880000,2.45,23,2021-06-08,2021,5
C059,A,25897.71,2021-01-02,13000,820000,2.45,34,2021-02-05,2021,1
C014,A,33954.26,2022-01-16,14000,930000,2.45,21,2022-02-06,2022,1
C067,A,56868.86,2022-08-11,11500,920000,4.7,36,2022-09-16,2022,8
C027,A,63892.12,2022-01-16,14000,930000,2.45,27,2022-02-12,2022,1
C071,B,102189.73,2020-05-08,9000,705000,2.45,48,2020-06-25,2020,5
C062,A,75754.14,2020-05-21,9000,705000,2.45,18,2020-06-08,2020,5
C078,A,68726.38,2020-04-02,6500,695000,2.45,30,2020-05-02,2020,4
C042,B,124600.73,2021-10-11,15500,910000,2.45,45,2021-11-25,2021,10
C021,B,33123.53,2020-05-08,9000,705000,2.45,43,2020-06-20,2020,5
C035,C,59569.94,2020-11-18,14200,735000,2.45,64,2021-01-21,2020,11
C042,B,73925.74,2021-02-26,14500,835000,2.45,35,2021-04-02,2021,2
C006,A,47471.39,2020-01-26,11000,680000,3.95,37,2020-03-03,2020,1
C066,B,147940.02,2020-02-26,11500,690000,3.95,28,2020-03-25,2020,2
C079,B,69188.22,2022-02-11,15000,945000,2.45,45,2022-03-28,2022,2
C075,B,69091.22,2022-09-11,11000,910000,5.2625,58,2022-11-08,2022,9
C037,B,50352.08,2020-01-20,11000,680000,3.95,43,2020-03-03,2020,1
C042,B,29688.31,2022-06-16,12500,945000,3.6,41,2022-07-27,2022,6
C050,A,27852.2,2020-02-27,11500,690000,3.95,35,2020-04-02,2020,2
C046,B,86655.35,2021-04-25,17500,865000,2.45,30,2021-05-25,2021,4
C004,B,46439.93,2020-07-12,14000,715000,2.45,42,2020-08-23,2020,7
C076,B,50989.36,2021-11-03,14500,915000,2.45,37,2021-12-10,2021,11
C012,C,75520.32,2021-01-08,13000,820000,2.45,63,2021-03-12,2021,1
C071,B,71879.39,2020-03-09,12000,700000,3.325,26,2020-04-04,2020,3
C073,A,45816.59,2022-01-25,14000,930000,2.45,28,2022-02-22,2022,1
C054,C,98354.63,2020-03-17,12000,700000,3.325,79,2020-06-04,2020,3
C010,B,23910.11,2021-10-26,15500,910000,2.45,27,2021-11-22,2021,10
C011,A,23190.92,2022-10-18,10800,900000,5.45,35,2022-11-22,2022,10
C062,A,40182.52,2020-12-01,13500,740000,2.45,25,2020-12-26,2020,12
C009,B,72696.75,2022-09-03,11000,910000,5.2625,51,2022-10-24,2022,9
C040,B,54581.29,2020-09-11,15000,725000,2.45,43,2020-10-24,2020,9
C015,A,31733.37,2021-09-15,15800,905000,2.45,22,2021-10-07,2021,9
C035,C,69785.49,2020-09-18,15000,725000,2.45,73,2020-11-30,2020,9
C048,B,65822.87,2020-06-17,13000,710000,2.45,46,2020-08-02,2020,6
C056,C,122127.42,2022-02-13,15000,945000,2.45,91,2022-05-15,2022,2
C073,A,22369.02,2022-02-23,15000,945000,2.45,17,2022-03-12,2022,2
C039,B,41608.56,2022-04-11,14500,955000,2.95,36,2022-05-17,2022,4
C005,A,124954.95,2021-07-03,16500,895000,2.45,23,2021-07-26,2021,7
C074,C,50961.86,2022-01-24,14000,930000,2.45,49,2022-03-14,2022,1
